"","IEE_est","IEEw_est","FE_est","FEw_est","EME_est","EMEw_est","NEME_est","NEMEw_est"
"343",0.442950437871384,0.147115215505289,0.53930354739682,0.280030545626991,0.520079424110904,0.137185472906666,0.301570831861684,-0.0351355275881857
"344",0.452780036425955,0.322442708365727,0.458390209804925,0.355824486707729,0.44926545082624,0.302070068153377,0.449265450520776,0.286072892849024
"345",0.470871395219492,0.466323636591905,0.453061695599964,0.43046607495887,0.464769246060077,0.445271616755719,0.464769203962779,0.493251127234667
"346",0.436624000143357,0.276494347538733,0.488614822797139,0.227329941159819,0.469042118837764,0.253798802725014,0.396847446584938,0.218953682368473
"347",0.46485153056053,0.352386134102766,0.474697608179179,0.307084570183262,0.467603286024917,0.333043640455997,0.467603287904287,0.373414901658222
"348",0.588724910660277,0.469448682481493,0.515287571741455,0.42224709730606,0.522374665152094,0.397292259037723,0.522374664168676,0.375626473412223
"349",0.419290505861268,0.224118529179841,0.441918703274173,0.285772166079717,0.422447685397738,0.199406895319852,0.422447695255316,0.186128094694329
"350",0.407359567374141,0.294942760069695,0.41395069039755,0.241779216748277,0.407359567374159,0.243369005719933,0.407359567374159,0.310472924641456
"351",0.489730127087358,0.261721573530239,0.428821185459634,0.157693950610256,0.428925084425376,0.176683407688856,0.417907417827331,0.122335271074956
"352",0.605541782403235,0.446478950884885,0.533266656247797,0.278183822893603,0.576165579546404,0.344458536382191,0.585963366563914,0.286766089487701
"353",0.497587566910092,0.191130769012187,0.470145598128585,0.199503528613693,0.457387347849339,0.125368009922246,0.457387348473767,0.0348540126284434
"354",0.491664721626358,0.206177947117287,0.480393840362717,0.272357272855972,0.464678877958006,0.177498188658257,0.363344955192609,0.00146043361471628
"355",0.399677382722418,0.353996461123225,0.425257668883137,0.315340757014763,0.422065876223426,0.331414789209977,0.42206587953667,0.305507021855021
"356",0.475164332838146,0.262880963654204,0.470460904001786,0.245415077226107,0.46082024004715,0.213350404717737,0.385891284661383,0.274399031783453
"357",0.495143666570647,0.316644534033095,0.561595387270766,0.445315947391675,0.531610466445023,0.300139416182027,0.531610465053962,0.200112939920384
"358",0.581274967084139,0.525062061123215,0.55947694580949,0.532657491471453,0.574966287437011,0.465139123990815,0.575641320776828,0.571351368844889
"359",0.506031224914613,0.379371668516865,0.503450391558261,0.335328320767743,0.505571693480464,0.340821965516696,0.505571676410905,0.282082199331967
"360",0.403823668833187,0.145836152064894,0.445244572062606,0.296394976984849,0.421030660756828,0.216634812194567,0.278424889021975,0.107258980238079
"361",0.555391971134175,0.440663746243472,0.505627960306535,0.518069210290201,0.506678044055744,0.406667754720286,0.506678044755592,0.384728528934091
"362",0.491353115257749,0.339259948908602,0.488254314471922,0.248183580967537,0.486171804848981,0.290658163541996,0.486171805550662,0.272874491002847
"363",0.498835719299865,0.204058935677861,0.552349357743846,0.302971933458331,0.534891210251229,0.205151313618775,0.483073892332693,0.0996193935000677
"364",0.575665880137102,0.494142213016584,0.508534394191732,0.45911025341031,0.514715189812517,0.479370802321556,0.51471519361034,0.490255141919691
